"annee","nom_com","code_commune","nom_departement","code_departement","nom_region","code_region","domaine_de_tension","prod_photovoltaïque_enedis_(mwh)","prod_eolien_enedis_(mwh)","prod_hydraulique_enedis_(mwh)","prod_bio_energie_enedis_(mwh)","prod_cogeneration_enedis_(mwh)","prod_autres_filieres_enedis_(mwh)","nom_commune"
"2012","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",499.533,NA,395.158,NA,22039.31355,127.924,"Saint-Étienne (42)"
"2011","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",480.536,NA,235.064,NA,23803.047335,68.421,"Saint-Étienne (42)"
"2011","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",606.361598969158,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2011","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",724.913833729633,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2012","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",694.855943653462,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2017","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",1085.579,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2017","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",1098.114,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2014","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",490.363,NA,441.623,NA,24039.249,8.77,"Saint-Étienne (42)"
"2014","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",872.890751368117,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2018","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",819.492967155866,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2016","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",1080.24361915153,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2016","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",833.121842314072,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2013","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",454.686,NA,521.272,NA,21381.572,166.938,"Saint-Étienne (42)"
"2018","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",1055.32188562099,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2017","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",517.595,NA,654.115,NA,23637.863,130.642,"Saint-Étienne (42)"
"2019","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",509.1435,NA,249.865333333333,NA,31546.4321666667,67.1215,"Saint-Étienne (42)"
"2018","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",479.950333333333,NA,304.065166666667,NA,24225.723,79.2968333333333,"Saint-Étienne (42)"
"2019","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",1148.36249218447,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2019","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",1142.24716666667,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2020","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",628.697833333333,NA,408.9685,NA,40486.521375,NA,"Saint-Étienne (42)"
"2016","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",493.566,NA,1631.722,NA,24311.476,57.243,"Saint-Étienne (42)"
"2020","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",1128.91937150797,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2020","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",942.371333333333,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2015","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,82687.731,NA,NA,"Toulon (83)"
"2011","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,70655.855,NA,NA,"Toulon (83)"
"2011","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1172.71705343455,NA,NA,NA,NA,NA,"Toulon (83)"
"2013","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1337.5612635142,NA,NA,NA,NA,NA,"Toulon (83)"
"2013","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",634.434632459789,NA,NA,NA,NA,NA,"Toulon (83)"
"2014","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",627.467005398375,NA,NA,NA,NA,NA,"Toulon (83)"
"2012","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1318.41957192936,NA,NA,NA,NA,NA,"Toulon (83)"
"2012","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",551.403486285216,NA,NA,NA,NA,NA,"Toulon (83)"
"2012","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,89719.061,NA,NA,"Toulon (83)"
"2011","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",85.1903539896233,NA,NA,NA,NA,NA,"Toulon (83)"
"2018","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",626.424267920051,NA,NA,NA,NA,NA,"Toulon (83)"
"2016","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,844.947,102379.188,NA,NA,"Toulon (83)"
"2014","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,55497.9673333333,NA,NA,"Toulon (83)"
"2014","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1467.37520417092,NA,NA,NA,NA,NA,"Toulon (83)"
"2013","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,80804.393,NA,NA,"Toulon (83)"
"2018","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1438.66932796512,NA,NA,NA,NA,NA,"Toulon (83)"
"2015","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1531.78661783059,NA,NA,NA,NA,NA,"Toulon (83)"
"2015","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",637.879223522835,NA,NA,NA,NA,NA,"Toulon (83)"
"2017","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",670.389,NA,NA,NA,NA,NA,"Toulon (83)"
"2017","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1493.095,NA,NA,NA,NA,NA,"Toulon (83)"
"2017","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,114032.768,NA,NA,"Toulon (83)"
"2018","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,109671.9545,NA,NA,"Toulon (83)"
"2019","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,NA,107869.9175,6856.33933333333,NA,"Toulon (83)"
"2019","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",654.879,NA,NA,NA,NA,NA,"Toulon (83)"
"2019","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1509.93420175983,NA,NA,NA,NA,NA,"Toulon (83)"
"2020","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","HTA",41.005,NA,NA,102737.8,6980.8145,0.0685,"Toulon (83)"
"2020","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1526.54989449932,NA,NA,NA,NA,NA,"Toulon (83)"
"2016","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1391.02402726732,NA,NA,NA,NA,NA,"Toulon (83)"
"2016","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",669.145133813957,NA,NA,NA,NA,NA,"Toulon (83)"
"2020","Toulon","83137","Var","83","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",601.963,NA,NA,NA,NA,NA,"Toulon (83)"
"2013","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",2396.47827167369,NA,NA,NA,NA,NA,"Toulouse (31)"
"2011","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",746.536283242639,NA,NA,NA,NA,NA,"Toulouse (31)"
"2011","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",71.302134293308,NA,30757.352,23364.972,47966.051677358,NA,"Toulouse (31)"
"2016","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",3508.137,55.194,29259.601,22196.861,42118.185,NA,"Toulouse (31)"
"2013","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",2686.62186104523,NA,NA,NA,NA,NA,"Toulouse (31)"
"2013","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",2238.72381495595,NA,40020.942,18999.171,47115.295,NA,"Toulouse (31)"
"2017","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",3482.168,NA,NA,NA,NA,NA,"Toulouse (31)"
"2011","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",1417.99412620229,NA,NA,NA,NA,NA,"Toulouse (31)"
"2012","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",2432.46287104338,NA,32887.815,21994.019,51052.879,NA,"Toulouse (31)"
"2012","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",1953.07746270703,NA,NA,NA,NA,NA,"Toulouse (31)"
"2012","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",1923.01901732979,NA,NA,NA,NA,NA,"Toulouse (31)"
"2014","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",2727.203,NA,37098.653340236,19883.3695081025,41946.729,NA,"Toulouse (31)"
"2014","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",2792.31490652876,NA,NA,NA,NA,NA,"Toulouse (31)"
"2014","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",3520.71908929828,NA,NA,NA,NA,NA,"Toulouse (31)"
"2018","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",4211.96516666667,56.1953333333333,40756.0158333333,12155.9295,4641.00266666667,NA,"Toulouse (31)"
"2015","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",3012.64629866355,NA,NA,NA,NA,NA,"Toulouse (31)"
"2015","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",3577.98729524895,NA,NA,NA,NA,NA,"Toulouse (31)"
"2015","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",3077.251,374.403,23572.986,19031.704,42296.518,NA,"Toulouse (31)"
"2016","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",3245.50675779462,NA,NA,NA,NA,NA,"Toulouse (31)"
"2016","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",3514.36074806603,NA,NA,NA,NA,NA,"Toulouse (31)"
"2017","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",3808.235,NA,NA,NA,NA,NA,"Toulouse (31)"
"2017","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",4659.351,47.391,33867.653,17539.685,30701.512,NA,"Toulouse (31)"
"2018","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",3584.31030003401,NA,NA,NA,NA,NA,"Toulouse (31)"
"2018","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",3383.78493656223,NA,NA,NA,NA,NA,"Toulouse (31)"
"2019","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",3624.6871548513,NA,NA,NA,NA,NA,"Toulouse (31)"
"2019","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",8429.87533333333,NA,37917.8555,19734.3803333333,15378.6448333333,97.5113333333333,"Toulouse (31)"
"2019","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",3899.951,NA,NA,NA,NA,NA,"Toulouse (31)"
"2020","Toulouse","31555","Haute-Garonne","31","Occitanie","76","HTA",10409.4713333333,NA,42646.5056666667,9938.93133333333,15798.7825,107.9665,"Toulouse (31)"
"2020","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT > 36 kVA",3632.22283333333,NA,NA,NA,NA,NA,"Toulouse (31)"
"2020","Toulouse","31555","Haute-Garonne","31","Occitanie","76","BT <= 36 kVA",3599.01155581543,NA,NA,NA,NA,NA,"Toulouse (31)"
"2014","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",239.287292042358,NA,NA,NA,NA,NA,"Tours (37)"
"2014","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",221.89767617413,NA,NA,NA,NA,NA,"Tours (37)"
"2015","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,47926.2108333333,NA,"Tours (37)"
"2015","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",243.06904999022,NA,NA,NA,NA,NA,"Tours (37)"
"2012","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,76377.578,NA,"Tours (37)"
"2011","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",85.6535228789659,NA,NA,NA,NA,NA,"Tours (37)"
"2011","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,93852.087,NA,"Tours (37)"
"2012","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",128.825242563888,NA,NA,NA,NA,NA,"Tours (37)"
"2012","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",35.3260809007014,NA,NA,NA,NA,NA,"Tours (37)"
"2013","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,67429.01,NA,"Tours (37)"
"2013","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",168.443686083311,NA,NA,NA,NA,NA,"Tours (37)"
"2013","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",221.984487939522,NA,NA,NA,NA,NA,"Tours (37)"
"2017","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",436.793,NA,NA,NA,NA,NA,"Tours (37)"
"2017","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",277.445,NA,NA,NA,NA,NA,"Tours (37)"
"2014","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,48186.368,NA,"Tours (37)"
"2018","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,52742.8328333333,NA,"Tours (37)"
"2015","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",445.719960041197,NA,NA,NA,NA,NA,"Tours (37)"
"2016","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",413.93079145846,NA,NA,NA,NA,NA,"Tours (37)"
"2018","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",394.547392644692,NA,NA,NA,NA,NA,"Tours (37)"
"2017","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,47605.075,NA,"Tours (37)"
"2018","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",270.867937963347,NA,NA,NA,NA,NA,"Tours (37)"
"2019","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,53213.2741666667,NA,"Tours (37)"
"2019","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",568.332,NA,NA,NA,NA,NA,"Tours (37)"
"2019","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",269.811369919792,NA,NA,NA,NA,NA,"Tours (37)"
"2020","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",286.586059619838,NA,NA,NA,NA,NA,"Tours (37)"
"2016","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,47802.909,NA,"Tours (37)"
"2016","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT <= 36 kVA",230.118212952135,NA,NA,NA,NA,NA,"Tours (37)"
"2020","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","BT > 36 kVA",469.939,NA,NA,NA,NA,NA,"Tours (37)"
"2020","Tours","37261","Indre-Et-Loire","37","Centre-Val De Loire","24","HTA",93.7343333333333,NA,NA,NA,49003.0443333333,NA,"Tours (37)"
"2013","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",253.33809184506,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2014","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT > 36 kVA",54.527107909685,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2012","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,368054.954,NA,41588.203,NA,"Villeurbanne (69)"
"2012","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",241.54329313449,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2011","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,211553.407745,NA,41585.22,NA,"Villeurbanne (69)"
"2011","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",243.917603421058,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2017","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT > 36 kVA",198.268,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2013","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,415121.175,NA,42826.811,NA,"Villeurbanne (69)"
"2014","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,375000.691,NA,42279.436,NA,"Villeurbanne (69)"
"2014","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",436.26914666436,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2018","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT > 36 kVA",222.162906940894,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2016","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,357047.646,NA,43045.207,NA,"Villeurbanne (69)"
"2016","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT > 36 kVA",79.7932522002525,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2017","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",588.945,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2017","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,276016.892,NA,41528.147,NA,"Villeurbanne (69)"
"2015","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,341360.863,NA,42347.634,NA,"Villeurbanne (69)"
"2015","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",542.077710836353,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2015","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT > 36 kVA",119.650518457004,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2019","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT > 36 kVA",215.375,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2019","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,365974.46075,NA,22025.9425,NA,"Villeurbanne (69)"
"2018","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",512.017870265744,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2018","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,369240.333,NA,43504.9105,NA,"Villeurbanne (69)"
"2019","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",672.116778179039,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2016","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",596.078033614402,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2020","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","HTA",NA,NA,317453.239665833,NA,NA,NA,"Villeurbanne (69)"
"2020","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT > 36 kVA",316.865,NA,NA,NA,NA,NA,"Villeurbanne (69)"
"2020","Villeurbanne","69266","Rhône","69","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",808.294999646835,NA,NA,NA,NA,NA,"Villeurbanne (69)"
