"annee" "code_region" "nom_region" "code_categorie_consommation" "code_grand_secteur" "conso_totale_(mwh)" "conso_moyenne_(mwh)"
"2019" "53" "Bretagne" "ENT" "TERTIAIRE" 15848.4025922221 93.2258976013064
"2019" "53" "Bretagne" "ENT" "TERTIAIRE" 8301.3656224712 276.712187415707
"2019" "53" "Bretagne" "ENT" "TERTIAIRE" 8818.61828188458 551.163642617786
"2019" "53" "Bretagne" "PRO" "INDUSTRIE" 154808.91859654 10.1136028350781
"2019" "24" "Centre-Val De Loire" "ENT" "INDUSTRIE" 267570.703283684 484.72953493421
"2019" "24" "Centre-Val De Loire" "ENT" "INDUSTRIE" 24169.1783761202 473.905458355298
"2019" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 574.861694509277 114.972338901855
"2019" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 6266.53209587459 116.046890664344
"2019" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 13556.2363551149 271.124727102297
"2019" "44" "Grand-Est" "ENT" "INDUSTRIE" 211288.327155711 956.055778985118
"2019" "44" "Grand-Est" "ENT" "INDUSTRIE" 174963.225265482 2034.45610773817
"2019" "44" "Grand-Est" "ENT" "TERTIAIRE" 385127.179031476 242.98244733847
"2019" "44" "Grand-Est" "ENT" "TERTIAIRE" 5884.38382182727 309.704411675119
"2019" "44" "Grand-Est" "ENT" "TERTIAIRE" 14354.3690464723 683.541383165348
"2019" "44" "Grand-Est" "ENT" "TERTIAIRE" 11682.0932488092 365.065414025287
"2019" "44" "Grand-Est" "ENT" "TERTIAIRE" 9330.17309399662 190.411695795849
"2019" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 27.2733671043009 27.2733671043009
"2019" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 534614.719422849 4731.10371170663
"2019" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 694068.170549445 2542.37425109687
"2019" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 35679.5324625424 548.915884039114
"2019" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 45036.8662039965 83.8675348305335
"2019" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 198129.051060234 707.603753786551
"2019" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 209.144789350137 104.572394675068
"2019" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 303053.776224888 145.279854374347
"2019" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 3592.63308574696 102.64665959277
"2019" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 68674.6769079302 197.909731723142
"2019" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 1231.60281464483 82.1068543096551
"2019" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 21758.0540392993 91.4203951231064
"2019" "32" "Hauts-De-France" "PRO" "INDUSTRIE" 187693.724139341 11.8441171287525
"2019" "32" "Hauts-De-France" "PRO" "TERTIAIRE" 2086666.65713993 9.78750478261854
"2019" "32" "Hauts-De-France" "RES" "RESIDENTIEL" 11917892.4471095 4.4881924777507
"2019" "28" "Normandie" "ENT" "AGRICULTURE" 6574.37723333707 193.36403627462
"2019" "28" "Normandie" "ENT" "INDUSTRIE" 262042.140614966 7486.91830328473
"2019" "28" "Normandie" "ENT" "INDUSTRIE" 15772.4172172226 315.448344344452
"2019" "28" "Normandie" "ENT" "INDUSTRIE" 25044.6389026116 715.56111150319
"2019" "28" "Normandie" "ENT" "TERTIAIRE" 11349.5053181737 159.852187579911
"2019" "28" "Normandie" "ENT" "TERTIAIRE" 3074.55858959847 204.970572639898
"2019" "28" "Normandie" "ENT" "TERTIAIRE" 1482.9325503399 70.6158357304712
"2019" "28" "Normandie" "ENT" "TERTIAIRE" 10538.0909506903 122.535941287096
"2019" "28" "Normandie" "ENT" "TERTIAIRE" 141.81402331917 70.9070116595849
"2019" "28" "Normandie" "PRO" "AGRICULTURE" 363438.927540044 17.1150895945394
"2019" "75" "Nouvelle-Aquitaine" "ENT" "AGRICULTURE" 8407.3324845084 95.537869142141
"2019" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 357345.803028298 671.702637271238
"2019" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 294979.151958613 714.235234766619
"2019" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 252664.690361326 2526.64690361326
"2019" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 98227.3877454484 146.827186465543
"2019" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 13579.4665617845 277.131970648664
"2019" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 309233.700561006 236.779250046712
"2019" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 20702.2891797243 333.907889995553
"2019" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 1342.00660899499 95.8576149282139
"2019" "75" "Nouvelle-Aquitaine" "PRO" "TERTIAIRE" 2373363.01002278 8.45151541381441
"2019" "76" "Occitanie" "ENT" "INDUSTRIE" 172426.213813502 736.864161596165
"2019" "76" "Occitanie" "ENT" "INDUSTRIE" 111114.939027084 3703.83130090279
"2019" "76" "Occitanie" "ENT" "TERTIAIRE" 105296.504447545 406.550210222181
"2019" "76" "Occitanie" "ENT" "TERTIAIRE" 6502.8633178684 80.2822631835606
"2019" "76" "Occitanie" "ENT" "TERTIAIRE" 65414.4307864431 223.257442957144
"2019" "76" "Occitanie" "ENT" "TERTIAIRE" 6277.13976313042 156.92849407826
"2019" "76" "Occitanie" "ENT" "TERTIAIRE" 12998.8932777058 270.810276618872
"2019" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 2030182.73654936 1314.03413368891
"2019" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 10019.8755656819 147.351111260027
"2019" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 7475.31024849473 679.573658954066
"2019" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 182755.273704917 2436.73698273222
"2019" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 99005.4148285002 1192.83632323494
"2019" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 50764.8918578873 818.788578353022
"2019" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 554.735030433192 184.911676811064
"2019" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 174572.679889501 156.848768993263
"2019" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 14578.4303571409 404.956398809469
"2019" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 42740.8193499412 133.148969937512
"2019" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 59440.8358376052 179.579564464064
"2019" "52" "Pays De La Loire" "PRO" "INCONNU" 410421.372271671 8.47767851507212
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "INDUSTRIE" 74448.0365486262 818.110291743145
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "INDUSTRIE" 8067.06307780136 672.255256483447
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 413534.921520199 680.15612092138
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 632982.2359217 288.112078252936
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 329028.477784462 144.882641032348
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 822422.635111792 129.068210155649
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 3002.31514219998 96.848875554838
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 298077.063142144 266.378072513087
"2019" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 21132.9634037617 449.637519228972
"2019" "93" "Provence-Alpes-Côte D'azur" "PRO" "INCONNU" 526877.119580733 7.5292899035502
"2019" "93" "Provence-Alpes-Côte D'azur" "PRO" "TERTIAIRE" 2930209.80624004 8.65724721094114
"2019" "11" "Île-De-France" "ENT" "INDUSTRIE" 357.531219446972 119.177073148991
"2019" "11" "Île-De-France" "ENT" "INDUSTRIE" 13208.9317311686 85.2189143946362
"2019" "11" "Île-De-France" "ENT" "INDUSTRIE" 429755.610646113 1446.98858803405
"2019" "11" "Île-De-France" "ENT" "INDUSTRIE" 961356.831640663 841.082092424027
"2019" "11" "Île-De-France" "ENT" "TERTIAIRE" 162755.570662119 2583.42175654157
"2019" "11" "Île-De-France" "ENT" "TERTIAIRE" 710951.378221084 482.983273248019
"2019" "11" "Île-De-France" "ENT" "TERTIAIRE" 1000040.6400601 328.636424600756
"2019" "11" "Île-De-France" "ENT" "TERTIAIRE" 34835.1616120289 146.983804270164
"2019" "11" "Île-De-France" "ENT" "TERTIAIRE" 862282.231839986 326.869686065196
"2019" "11" "Île-De-France" "ENT" "TERTIAIRE" 190207.057445731 116.192460260068
"2019" "11" "Île-De-France" "ENT" "TERTIAIRE" 21010.5759318954 447.033530465859
"2019" "11" "Île-De-France" "PRO" "INDUSTRIE" 348161.232532591 11.5357752404689
"2018" "84" "Auvergne-Rhône-Alpes" "ENT" "AGRICULTURE" 10069.4002326785 251.735005816963
"2018" "84" "Auvergne-Rhône-Alpes" "ENT" "INDUSTRIE" 340903.863630182 1058.70765102541
"2018" "84" "Auvergne-Rhône-Alpes" "ENT" "INDUSTRIE" 10896.9655189069 122.437814819179
"2018" "84" "Auvergne-Rhône-Alpes" "ENT" "TERTIAIRE" 1799033.94924001 330.765572575843
"2018" "84" "Auvergne-Rhône-Alpes" "ENT" "TERTIAIRE" 1223004.02601496 153.972557725666
"2018" "84" "Auvergne-Rhône-Alpes" "ENT" "TERTIAIRE" 59445.5383748567 143.588256944098
"2018" "84" "Auvergne-Rhône-Alpes" "PRO" "TERTIAIRE" 3794806.55284448 8.72395394079473
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "INDUSTRIE" 77361.538866757 529.873553881897
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "INDUSTRIE" 101400.214780221 2069.39213837185
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 78390.5116142 203.084226979793
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 97.9644338206687 32.6548112735562
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 90211.093394685 252.692138360462
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 140057.728049555 173.124509331959
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 2810.78562065197 187.385708043465
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 41257.575762213 275.05050508142
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 940.022112942107 72.309393303239
"2018" "27" "Bourgogne-Franche-Comté" "ENT" "TERTIAIRE" 70446.4781824573 1437.68322821341
"2018" "27" "Bourgogne-Franche-Comté" "PRO" "TERTIAIRE" 1152244.14345336 8.38416473323603
"2018" "27" "Bourgogne-Franche-Comté" "RES" "RESIDENTIEL" 6669670.42837904 4.51110003799727
"2018" "53" "Bretagne" "ENT" "INDUSTRIE" 3407.6040676348 170.38020338174
"2018" "53" "Bretagne" "ENT" "INDUSTRIE" 90717.7978946463 697.829214574202
"2018" "53" "Bretagne" "ENT" "INDUSTRIE" 8504.36390919647 146.626963951663
"2018" "53" "Bretagne" "ENT" "INDUSTRIE" 158157.21634452 383.876738700292
"2018" "53" "Bretagne" "ENT" "INDUSTRIE" 16806.6647407068 169.76429031017
"2018" "53" "Bretagne" "ENT" "TERTIAIRE" 8235.37785350041 228.760495930567
"2018" "53" "Bretagne" "ENT" "TERTIAIRE" 191557.677388982 862.872420671091
"2018" "53" "Bretagne" "ENT" "TERTIAIRE" 4824.63261589743 301.539538493589
"2018" "53" "Bretagne" "ENT" "TERTIAIRE" 99441.1998462407 319.746623299809
"2018" "53" "Bretagne" "ENT" "TERTIAIRE" 27070.1146728712 1002.59683973597
"2018" "53" "Bretagne" "ENT" "TERTIAIRE" 73317.1284714808 370.288527633741
"2018" "53" "Bretagne" "ENT" "TERTIAIRE" 9571.21386688245 131.112518724417
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 101548.353219703 197.564889532496
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 13478.7988996098 195.344911588548
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 64341.725449485 1496.31919649965
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 2350.14648806724 117.507324403362
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 225442.988031935 831.892944767287
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 31529.3004801852 143.31500218266
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 30334.5663889563 186.101634288075
"2018" "24" "Centre-Val De Loire" "ENT" "TERTIAIRE" 26339.6817866728 124.832615102715
"2018" "44" "Grand-Est" "ENT" "INDUSTRIE" 180192.461586277 2002.13846206975
"2018" "44" "Grand-Est" "ENT" "TERTIAIRE" 25475.4318138252 314.511503874385
"2018" "44" "Grand-Est" "ENT" "TERTIAIRE" 18569.5829036107 488.673234305546
"2018" "44" "Grand-Est" "ENT" "TERTIAIRE" 95182.2023026646 169.968218397615
"2018" "44" "Grand-Est" "ENT" "TERTIAIRE" 12854.7745017927 135.313415808344
"2018" "44" "Grand-Est" "ENT" "TERTIAIRE" 71733.8560217878 377.546610640988
"2018" "44" "Grand-Est" "ENT" "TERTIAIRE" 368323.126961252 904.970827914625
"2018" "44" "Grand-Est" "ENT" "TERTIAIRE" 48486.6191929532 171.330809869093
"2018" "44" "Grand-Est" "PRO" "AGRICULTURE" 232761.88738165 12.916147127332
"2018" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 194646.354091022 8110.26475379259
"2018" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 451314.868867996 601.753158490661
"2018" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 271717.88248442 2830.39460921271
"2018" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 63951.3275737859 3045.30131303742
"2018" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 31687.0246442032 537.068214308529
"2018" "32" "Hauts-De-France" "ENT" "INDUSTRIE" 220952.692586611 334.77680694941
"2018" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 122176.615077855 366.896741975539
"2018" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 1532932.298051 364.289994783984
"2018" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 21951.5674425855 274.394593032319
"2018" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 895.447868302309 89.5447868302309
"2018" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 111168.400639094 289.501043330975
"2018" "28" "Normandie" "ENT" "INDUSTRIE" 63957.6855644115 592.200792263069
"2018" "28" "Normandie" "ENT" "INDUSTRIE" 36739.706833655 3339.97334851409
"2018" "28" "Normandie" "ENT" "INDUSTRIE" 396644.683631276 2319.55955339927
"2018" "28" "Normandie" "ENT" "TERTIAIRE" 140272.876686981 801.559295354179
"2018" "28" "Normandie" "ENT" "TERTIAIRE" 246761.564137331 549.580321018554
"2018" "28" "Normandie" "ENT" "TERTIAIRE" 6555.17952411583 437.011968274389
"2018" "28" "Normandie" "ENT" "TERTIAIRE" 120866.764660537 191.244880791989
"2018" "28" "Normandie" "ENT" "TERTIAIRE" 225385.315784602 245.785513396513
"2018" "28" "Normandie" "ENT" "TERTIAIRE" 145.967940846465 48.6559802821548
"2018" "28" "Normandie" "PRO" "INDUSTRIE" 148767.209529994 13.8272338999902
"2018" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 144070.327169664 516.381100966539
"2018" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 211578.620143954 2054.16136062092
"2018" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 539.107521025951 77.0153601465644
"2018" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 240480.729590278 1755.33379262977
"2018" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 97496.8182680635 149.534997343656
"2018" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 68424.3550191639 67.746886157588
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 44377.0040058044 228.747443328889
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 146308.504496703 308.667731005703
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 168.798439117537 84.3992195587683
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 24047.1393663325 437.220715751499
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 47391.9066569538 157.973022189846
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 4928.33214073679 158.9784561528
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 31943.160456804 285.206789792893
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 1107284.87334639 143.152536954931
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 231847.535552402 231.154073332405
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 61464.3867188848 145.305878768049
"2018" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 11760.6387864232 102.266424229767
"2018" "75" "Nouvelle-Aquitaine" "PRO" "TERTIAIRE" 2301710.26831577 8.61721664176683
"2018" "76" "Occitanie" "ENT" "AGRICULTURE" 13352.8471295791 404.631731199368
"2018" "76" "Occitanie" "ENT" "INDUSTRIE" 162312.877404713 1119.39915451526
"2018" "76" "Occitanie" "ENT" "INDUSTRIE" 259025.778547608 423.937444431437
"2018" "76" "Occitanie" "ENT" "INDUSTRIE" 158423.489923691 142.083847465194
"2018" "76" "Occitanie" "ENT" "TERTIAIRE" 24689.9014604448 287.091877447033
"2018" "76" "Occitanie" "ENT" "TERTIAIRE" 8430.24320933182 67.9858323333211
"2018" "76" "Occitanie" "ENT" "TERTIAIRE" 5575.21912759179 139.380478189795
"2018" "76" "Occitanie" "ENT" "TERTIAIRE" 12524.1777291232 260.920369356733
"2018" "76" "Occitanie" "ENT" "TERTIAIRE" 2717.04682398796 113.210284332832
"2018" "76" "Occitanie" "ENT" "TERTIAIRE" 66063.1468521108 130.559578759112
"2018" "76" "Occitanie" "ENT" "TERTIAIRE" 91.0822999020636 22.7705749755159
"2018" "76" "Occitanie" "PRO" "INDUSTRIE" 252309.023547227 10.2769346889018
"2018" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 115490.210686049 1539.86947581398
"2018" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 130414.873004007 2037.7323906876
"2018" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 23720.6677817112 97.2158515643901
"2018" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 498.176942613818 249.088471306909
"2018" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 21157.6649271057 240.428010535292
"2018" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 3351.81505658577 98.5827957819343
"2018" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 2775.48315615254 173.467697259534
"2018" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 11444.3378417992 381.477928059973
"2018" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 17549.3018640176 105.085639904297
"2018" "93" "Provence-Alpes-Côte D'azur" "ENT" "INDUSTRIE" 269776.488561441 3695.56833645809
"2018" "93" "Provence-Alpes-Côte D'azur" "ENT" "INDUSTRIE" 25437.4591602937 438.576882074029
"2018" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 437800.540707796 266.140146326927
"2018" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 7268.53544817863 129.795275860333
"2018" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 25067.8512942551 379.815928700835
"2018" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 262171.438253974 247.799090977291
"2018" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 65715.2631560998 154.261181117605
"2018" "11" "Île-De-France" "ENT" "INCONNU" 733.043208079808 733.043208079808
"2018" "11" "Île-De-France" "ENT" "INDUSTRIE" 21087.0162684335 314.731586096022
"2018" "11" "Île-De-France" "ENT" "INDUSTRIE" 5233.32892735991 106.80263117061
"2018" "11" "Île-De-France" "ENT" "INDUSTRIE" 313136.756914257 1030.05512142848
"2018" "11" "Île-De-France" "ENT" "INDUSTRIE" 14548.0994027095 179.606165465549
"2018" "11" "Île-De-France" "ENT" "TERTIAIRE" 3751.37476203639 133.977670072728
"2018" "11" "Île-De-France" "ENT" "TERTIAIRE" 112246.546050912 273.105951462073
"2018" "11" "Île-De-France" "ENT" "TERTIAIRE" 153876.856788242 295.917032285081
"2018" "11" "Île-De-France" "ENT" "TERTIAIRE" 518796.361392412 2435.66366850898
"2018" "11" "Île-De-France" "ENT" "TERTIAIRE" 890843.89589364 344.354037840603
"2020" "32" "Hauts-De-France" "ENT" "TERTIAIRE" 49167.1112950759 126.06951614122
"2020" "32" "Hauts-De-France" "PRO" "INDUSTRIE" 199288.694178752 11.6864301987188
"2020" "28" "Normandie" "ENT" "TERTIAIRE" 38046.5111435402 154.660614404635
"2020" "28" "Normandie" "ENT" "TERTIAIRE" 54381.0772523452 82.5206028108425
"2020" "28" "Normandie" "ENT" "TERTIAIRE" 1031.99821694319 171.999702823866
"2020" "28" "Normandie" "ENT" "TERTIAIRE" 5408.01438467289 60.7642065693584
"2020" "28" "Normandie" "ENT" "TERTIAIRE" 1891.84698981888 99.5708942009937
"2020" "28" "Normandie" "ENT" "TERTIAIRE" 8409.38507925575 262.793283726742
"2020" "28" "Normandie" "ENT" "TERTIAIRE" 127.178451371591 63.5892256857955
"2020" "75" "Nouvelle-Aquitaine" "ENT" "AGRICULTURE" 10078.5027952422 104.984404117106
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 97573.3700126871 1434.90250018657
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 607.360886669833 151.840221667458
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 508.364388609136 254.182194304568
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 333117.79776351 2250.79593083452
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 206525.654533524 1259.30277154588
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 80508.8544364019 1150.1264919486
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 57074.5099341051 305.211283070081
"2020" "75" "Nouvelle-Aquitaine" "ENT" "INDUSTRIE" 32648.2386917446 480.121157231539
"2020" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 264698.55937937 113.070721648599
"2020" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 299212.902220737 184.813404707064
"2020" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 7904.59665690932 247.018645528416
"2020" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 901.019169112281 64.3585120794487
"2020" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 890435.652252586 123.107376227373
"2020" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 8428.0554232628 110.895466095563
"2020" "75" "Nouvelle-Aquitaine" "ENT" "TERTIAIRE" 195.905306558564 32.6508844264274
"2020" "76" "Occitanie" "ENT" "INDUSTRIE" 1099.56144449687 366.520481498956
"2020" "76" "Occitanie" "ENT" "INDUSTRIE" 149821.548369557 972.867197204918
"2020" "76" "Occitanie" "ENT" "INDUSTRIE" 34572.2273337515 81.5382720135648
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 232266.791956761 112.805629896436
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 15225.7588239453 262.51308317147
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 10405.4272991213 212.355659165741
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 2371.23230614568 118.561615307284
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 13195.7114766269 141.889370716418
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 504604.68082992 711.713231071819
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 8528.50494260955 133.257889728274
"2020" "76" "Occitanie" "ENT" "TERTIAIRE" 31.5648781306742 15.7824390653371
"2020" "76" "Occitanie" "PRO" "INCONNU" 122359.981071372 5.96441535809756
"2020" "52" "Pays De La Loire" "ENT" "INCONNU" 3423.05431572747 64.585930485424
"2020" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 57213.5645910205 1121.83459982393
"2020" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 110806.158960656 1497.38052649535
"2020" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 149793.348557759 648.456054362594
"2020" "52" "Pays De La Loire" "ENT" "INDUSTRIE" 63553.3465273728 70.4582555735841
"2020" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 312.622031768715 78.1555079421787
"2020" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 133871.568309153 122.14559152295
"2020" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 1419.91044882972 101.422174916409
"2020" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 10725.1308301773 175.821816888152
"2020" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 11094.9098387677 336.209389053566
"2020" "52" "Pays De La Loire" "ENT" "TERTIAIRE" 136.08749976582 45.3624999219401
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "INDUSTRIE" 834.134025537967 59.5810018241405
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "INDUSTRIE" 90719.0072588377 1889.97931789245
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "INDUSTRIE" 24072.094600974 415.036113809897
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 60533.4614445901 864.763734922716
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 13082.7203501136 218.04533916856
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 65581.0616593868 2522.34852536103
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 141651.759260652 150.533219193042
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 83694.060702989 774.945006509157
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 16481.9800872134 119.43463831314
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 81296.1381003624 183.512727088854
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 472.616833840038 94.5233667680077
"2020" "93" "Provence-Alpes-Côte D'azur" "ENT" "TERTIAIRE" 32685.1313154886 73.7813347979426
"2020" "93" "Provence-Alpes-Côte D'azur" "PRO" "AGRICULTURE" 107970.626640119 11.2528011089233
"2020" "93" "Provence-Alpes-Côte D'azur" "PRO" "INCONNU" 44236.9914356418 5.97797181562727
"2020" "93" "Provence-Alpes-Côte D'azur" "PRO" "INDUSTRIE" 251883.680403971 10.0496201884763
"2020" "11" "Île-De-France" "ENT" "AGRICULTURE" 68399.009133809 102.240671350985
"2020" "11" "Île-De-France" "ENT" "INDUSTRIE" 18089.7090719858 247.804233862819
"2020" "11" "Île-De-France" "ENT" "INDUSTRIE" 5629.24313732396 104.245243283777
"2020" "11" "Île-De-France" "ENT" "INDUSTRIE" 35164.1960424716 586.069934041193
